campaign_id,product_id,channel_id,budget,end_date,start_date,campaign_type
1420,OFF-PA-10002250,2,20426.00,2017-11-08,2017-08-04,Conversion Campaign
158,OFF-PA-10001560,1,11660.00,2017-10-11,2017-04-28,Retargeting
220,OFF-ST-10003572,1,14460.00,2017-11-29,2017-01-12,Retargeting
1274,OFF-ST-10003572,2,11592.00,2017-12-12,2017-02-23,Discount
1329,OFF-ST-10003572,3,22186.00,2017-12-28,2016-12-24,Conversion Campaign
1549,OFF-ST-10000025,3,14807.00,2017-07-15,2017-04-11,Engagement Campaign
1052,OFF-AP-10001469,7,8600.00,2017-07-21,2016-09-19,Loyalty Campaign
1098,OFF-AP-10001469,3,13873.00,2017-06-22,2017-03-13,Retargeting
480,OFF-PA-10002421,6,24278.00,2018-03-25,2017-09-04,Conversion Campaign
526,OFF-LA-10001641,2,12651.00,2017-07-04,2016-10-06,Flash Sale
976,OFF-LA-10001641,5,12151.00,2017-07-08,2016-07-12,First-Time Buyer Campaign
1555,OFF-LA-10001641,6,15637.00,2017-06-24,2016-07-08,Discount
1076,OFF-AR-10001216,1,31756.00,2018-04-16,2017-07-19,Brand Awareness
1406,OFF-AR-10001216,5,7806.00,2018-04-22,2017-07-13,Loyalty Campaign
1530,OFF-AR-10001216,6,16950.00,2018-04-04,2017-11-06,First-Time Buyer Campaign
744,OFF-BI-10001575,2,14962.00,2018-01-18,2017-05-25,First-Time Buyer Campaign
1064,OFF-BI-10001575,1,12659.00,2018-01-07,2017-07-21,Engagement Campaign
1379,FUR-FU-10003849,4,8974.00,2018-05-27,2017-08-09,Loyalty Campaign
528,FUR-CH-10001802,5,27969.00,2017-09-30,2017-03-31,Seasonal Sale
909,FUR-CH-10001802,1,14606.00,2017-10-14,2017-04-13,Engagement Campaign
666,OFF-PA-10000551,2,28240.00,2018-07-08,2018-01-23,Conversion Campaign
650,FUR-FU-10000087,3,46496.00,2018-07-15,2018-03-30,Product Launch
715,OFF-PA-10000350,5,34212.00,2018-07-02,2017-07-06,Brand Awareness
311,OFF-AP-10002765,1,12581.00,2017-07-31,2016-10-17,Loyalty Campaign
635,OFF-AP-10002765,3,10464.00,2017-08-02,2016-10-07,Retargeting
240,OFF-ST-10000636,3,7200.00,2018-05-31,2017-12-10,Flash Sale
1551,OFF-ST-10000636,3,54337.00,2018-05-29,2018-02-20,Brand Awareness
1243,OFF-AP-10002998,6,14061.00,2018-03-24,2018-01-18,Win-Back Campaign
595,FUR-TA-10004289,3,11096.00,2018-02-07,2017-06-18,First-Time Buyer Campaign
373,TEC-AC-10003610,6,29726.00,2018-07-21,2017-12-30,Brand Awareness
1175,TEC-AC-10003610,1,19893.00,2018-07-06,2017-08-23,Conversion Campaign
325,OFF-LA-10003388,7,15290.00,2018-07-24,2017-07-07,First-Time Buyer Campaign
1456,OFF-LA-10003388,4,19836.00,2018-06-27,2018-04-23,Discount
599,OFF-LA-10000407,4,9421.00,2017-05-14,2016-08-07,Win-Back Campaign
943,OFF-LA-10000407,6,7733.00,2017-05-24,2016-06-09,First-Time Buyer Campaign
1404,FUR-FU-10003424,3,5552.00,2018-07-02,2018-03-14,Loyalty Campaign
1226,FUR-TA-10004147,7,28004.00,2018-08-20,2017-11-12,Brand Awareness
146,TEC-MA-10004212,3,17613.00,2018-03-16,2017-04-23,Conversion Campaign
432,TEC-MA-10004212,3,14688.00,2018-02-25,2017-04-14,Engagement Campaign
1533,TEC-MA-10004212,3,21229.00,2018-03-08,2018-01-19,Product Launch
282,OFF-LA-10003714,7,30183.00,2017-09-24,2016-12-30,Product Launch
746,OFF-LA-10003714,6,24051.00,2017-09-23,2017-05-10,Engagement Campaign
169,TEC-MA-10004125,4,11102.00,2018-07-11,2017-06-11,Engagement Campaign
475,TEC-MA-10004125,5,29835.00,2018-07-07,2018-01-12,Product Launch
1559,TEC-AC-10000397,3,21963.00,2018-05-23,2017-09-16,Engagement Campaign
1560,OFF-PA-10000143,6,27803.00,2017-10-08,2017-04-07,Brand Awareness
899,FUR-FU-10002506,7,15610.00,2017-10-28,2016-10-06,Engagement Campaign
1421,OFF-PA-10001281,4,17415.00,2017-11-27,2017-09-30,First-Time Buyer Campaign
148,OFF-ST-10003996,5,20845.00,2018-04-17,2017-09-21,Conversion Campaign
401,OFF-PA-10001457,1,34978.00,2017-12-13,2017-08-20,Seasonal Sale
1468,OFF-PA-10001457,2,17441.00,2017-12-07,2017-09-19,Retargeting
139,TEC-PH-10003875,5,9404.00,2017-12-07,2017-06-21,Win-Back Campaign
771,TEC-AC-10000487,7,8577.00,2018-04-21,2018-02-12,Loyalty Campaign
235,TEC-PH-10000307,2,19568.00,2017-10-06,2017-05-24,Discount
608,TEC-PH-10000307,5,8602.00,2017-10-29,2016-10-03,Flash Sale
390,FUR-TA-10004767,4,33494.00,2018-07-29,2018-01-05,Brand Awareness
681,OFF-PA-10001001,1,24274.00,2018-03-08,2017-07-22,Seasonal Sale
404,TEC-MA-10003356,5,19181.00,2018-05-10,2017-06-29,Discount
868,TEC-MA-10003356,2,10830.00,2018-05-14,2017-05-20,Flash Sale
1444,TEC-MA-10003356,6,17511.00,2018-05-11,2018-01-31,Seasonal Sale
472,TEC-PH-10002597,6,19347.00,2018-09-05,2017-12-20,Discount
674,TEC-PH-10002597,5,17716.00,2018-08-28,2018-04-27,First-Time Buyer Campaign
1594,TEC-MA-10002412,3,11763.00,2018-05-28,2017-11-22,First-Time Buyer Campaign
1075,TEC-MA-10000864,6,23422.00,2018-03-26,2017-04-27,Engagement Campaign
1077,TEC-MA-10000864,2,14469.00,2018-04-18,2017-06-29,Win-Back Campaign
512,FUR-FU-10000175,4,14379.00,2018-05-19,2017-12-19,Discount
725,FUR-FU-10000175,1,8372.00,2018-05-04,2018-02-28,First-Time Buyer Campaign
1259,OFF-PA-10004353,3,33714.00,2018-06-30,2017-11-25,Seasonal Sale
159,OFF-EN-10004147,2,28611.00,2018-03-10,2017-12-31,Brand Awareness
1457,OFF-EN-10004147,3,9104.00,2018-04-11,2017-10-31,Loyalty Campaign
1296,TEC-AC-10002600,1,27380.00,2017-03-03,2016-12-07,Brand Awareness
577,OFF-AR-10004027,7,21978.00,2018-04-16,2017-07-06,Product Launch
636,OFF-AR-10004027,2,25814.00,2018-04-30,2017-05-11,Brand Awareness
662,OFF-AR-10004027,2,32205.00,2018-04-12,2018-02-27,Seasonal Sale
1464,FUR-FU-10003096,3,41602.00,2018-09-10,2018-04-19,Product Launch
1303,OFF-AP-10002222,6,12974.00,2018-08-06,2017-12-27,First-Time Buyer Campaign
244,FUR-FU-10002508,2,9787.00,2018-04-30,2017-04-16,Loyalty Campaign
1279,OFF-AR-10002804,7,16215.00,2018-04-23,2017-12-14,Retargeting
969,OFF-PA-10000418,5,13727.00,2018-05-03,2017-12-31,Win-Back Campaign
1247,OFF-PA-10000418,1,56843.00,2018-04-29,2017-11-30,Brand Awareness
347,OFF-LA-10004345,5,15228.00,2017-11-02,2017-07-06,Conversion Campaign
634,OFF-LA-10004345,5,9230.00,2017-11-29,2016-10-25,Flash Sale
971,OFF-LA-10004345,6,7348.00,2017-11-15,2017-07-03,Retargeting
1063,OFF-AR-10003770,4,15773.00,2018-05-05,2018-01-15,Discount
1507,OFF-AR-10003770,5,12055.00,2018-06-09,2017-11-16,Flash Sale
1598,OFF-AR-10003770,6,32586.00,2018-05-16,2018-04-02,Product Launch
930,OFF-PA-10001736,2,55936.00,2018-09-01,2018-01-19,Brand Awareness
525,OFF-AP-10000692,4,9191.00,2018-04-23,2017-11-21,Discount
1288,OFF-AP-10000692,7,27777.00,2018-05-04,2018-02-22,Conversion Campaign
170,TEC-MA-10001856,1,13542.00,2017-12-23,2017-04-24,Conversion Campaign
251,TEC-MA-10001856,2,45036.00,2018-01-13,2017-08-20,Product Launch
618,TEC-MA-10001856,5,14550.00,2017-12-29,2017-01-18,Discount
948,TEC-MA-10001856,6,28311.00,2017-12-12,2017-01-23,Product Launch
1321,TEC-MA-10001856,7,23215.00,2017-12-28,2017-08-22,Conversion Campaign
324,TEC-AC-10000991,2,12107.00,2017-08-09,2016-12-11,Flash Sale
533,TEC-AC-10000991,4,49972.00,2017-08-23,2017-02-27,Product Launch
770,TEC-AC-10000991,4,22502.00,2017-09-08,2016-11-02,Engagement Campaign
960,TEC-AC-10000991,5,25132.00,2017-08-11,2017-07-05,Conversion Campaign
1037,TEC-AC-10000991,3,11460.00,2017-09-04,2017-05-12,Win-Back Campaign
105,OFF-PA-10004734,6,9930.00,2018-03-13,2017-07-24,Retargeting
777,OFF-PA-10004734,5,9882.00,2018-03-16,2017-04-07,Flash Sale
1041,OFF-PA-10004734,1,37599.00,2018-03-14,2017-07-31,Product Launch
672,OFF-PA-10000587,2,13922.00,2018-02-17,2017-01-29,First-Time Buyer Campaign
682,FUR-BO-10004690,3,21899.00,2018-08-05,2017-06-24,Conversion Campaign
1490,OFF-AR-10004272,1,6346.00,2017-12-18,2017-08-16,Loyalty Campaign
920,TEC-AC-10000109,5,7087.00,2018-08-29,2017-09-24,Retargeting
1202,TEC-AC-10000109,6,38899.00,2018-08-26,2018-05-01,Brand Awareness
515,TEC-AC-10003657,3,11621.00,2018-06-30,2017-07-10,Loyalty Campaign
1519,TEC-AC-10003657,1,12203.00,2018-06-15,2018-02-07,Flash Sale
1568,TEC-AC-10003657,6,14076.00,2018-06-08,2017-06-07,Flash Sale
536,OFF-AR-10004790,7,13813.00,2018-01-10,2016-11-29,Conversion Campaign
330,OFF-SU-10004768,1,12694.00,2018-09-01,2018-05-19,Loyalty Campaign
466,OFF-SU-10004768,4,17290.00,2018-08-25,2018-06-13,Discount
1416,FUR-FU-10000193,3,32261.00,2017-12-23,2017-05-23,Product Launch
421,OFF-AR-10004956,5,8764.00,2018-06-13,2017-07-01,Win-Back Campaign
450,OFF-AR-10004956,1,13078.00,2018-06-21,2018-04-09,Retargeting
1143,FUR-BO-10003893,1,10008.00,2018-05-18,2017-12-03,First-Time Buyer Campaign
229,OFF-AR-10003876,6,8594.00,2017-07-28,2017-06-27,Loyalty Campaign
488,OFF-AR-10003876,5,12157.00,2017-08-16,2017-05-20,Retargeting
668,FUR-TA-10004619,7,18011.00,2017-12-10,2017-02-02,Engagement Campaign
1330,OFF-PA-10001246,4,23646.00,2017-06-18,2017-01-21,Conversion Campaign
326,OFF-BI-10000216,6,9208.00,2018-04-22,2017-11-08,Loyalty Campaign
785,OFF-BI-10000216,2,23307.00,2018-04-10,2017-07-10,Conversion Campaign
1023,OFF-PA-10001497,1,11498.00,2017-05-25,2016-08-08,Flash Sale
991,TEC-PH-10001870,4,23541.00,2017-10-28,2017-08-26,Conversion Campaign
1585,OFF-AR-10004707,4,12657.00,2018-06-22,2017-11-04,Engagement Campaign
161,TEC-PH-10004080,7,9759.00,2017-03-09,2016-05-10,Win-Back Campaign
550,TEC-PH-10004080,7,13623.00,2017-02-26,2016-05-20,Win-Back Campaign
728,OFF-ST-10002011,2,54236.00,2018-03-14,2017-07-05,Brand Awareness
336,TEC-PH-10000004,3,8246.00,2017-04-14,2016-08-09,Flash Sale
1214,FUR-FU-10000305,6,21852.00,2017-07-29,2016-09-06,Engagement Campaign
1182,OFF-ST-10000136,7,10826.00,2017-12-31,2017-07-24,First-Time Buyer Campaign
1335,OFF-ST-10000136,2,8575.00,2017-12-11,2017-06-17,Loyalty Campaign
1038,TEC-PH-10002070,1,14986.00,2018-06-13,2017-11-27,Engagement Campaign
1224,TEC-PH-10002070,3,36447.00,2018-05-18,2018-02-07,Product Launch
1208,OFF-SU-10004290,4,28470.00,2018-05-03,2017-10-31,Brand Awareness
429,FUR-BO-10000362,1,44549.00,2017-04-01,2017-02-10,Brand Awareness
1509,FUR-BO-10000362,2,17921.00,2017-04-13,2016-04-03,Discount
653,OFF-AR-10001130,7,14205.00,2018-04-16,2017-05-05,Retargeting
579,FUR-BO-10003433,3,6378.00,2017-11-30,2017-06-25,Flash Sale
1556,FUR-BO-10003433,7,8713.00,2017-11-29,2017-02-10,Win-Back Campaign
117,FUR-FU-10004587,7,8547.00,2017-06-28,2016-09-07,Discount
1027,FUR-FU-10003798,6,29916.00,2018-08-27,2018-06-01,Conversion Campaign
1596,FUR-FU-10003798,3,12087.00,2018-08-12,2017-10-07,Flash Sale
805,TEC-MA-10003979,5,17051.00,2017-11-26,2016-11-24,Engagement Campaign
816,TEC-MA-10003979,2,9210.00,2017-11-13,2017-04-12,First-Time Buyer Campaign
774,TEC-MA-10002694,7,6688.00,2018-02-02,2017-12-04,Loyalty Campaign
1122,FUR-CH-10002780,6,42283.00,2018-04-07,2018-02-13,Product Launch
435,FUR-FU-10000222,6,13113.00,2017-11-04,2016-12-13,Discount
1249,OFF-LA-10003077,2,42030.00,2017-04-21,2016-06-05,Product Launch
1010,OFF-LA-10003121,4,14176.00,2018-04-28,2018-02-11,Flash Sale
1334,OFF-LA-10003121,2,5340.00,2018-05-16,2017-12-21,Loyalty Campaign
644,OFF-AP-10002472,1,15276.00,2018-07-04,2017-08-12,Discount
1345,OFF-AP-10002472,5,12808.00,2018-07-19,2017-10-25,First-Time Buyer Campaign
479,TEC-PH-10000562,6,22323.00,2018-03-26,2017-06-14,Engagement Campaign
114,TEC-CO-10003236,1,14537.00,2018-08-12,2018-02-12,Retargeting
489,TEC-CO-10003236,6,13433.00,2018-08-15,2018-05-03,Conversion Campaign
1244,OFF-AR-10001221,6,13450.00,2018-07-26,2017-07-31,Win-Back Campaign
378,OFF-PA-10000048,7,49261.00,2018-06-12,2017-05-11,Brand Awareness
1483,OFF-EN-10004007,3,32867.00,2018-05-21,2017-09-18,Brand Awareness
1035,TEC-AC-10004666,3,29568.00,2018-02-08,2017-07-26,Seasonal Sale
884,OFF-AR-10004974,5,7120.00,2018-08-18,2017-12-04,Loyalty Campaign
1512,OFF-AR-10004974,7,12144.00,2018-09-10,2018-04-15,Win-Back Campaign
415,TEC-MA-10002859,5,8781.00,2017-09-14,2017-01-31,Win-Back Campaign
379,TEC-MA-10002981,4,7671.00,2018-06-13,2017-07-27,Flash Sale
316,TEC-PH-10002483,1,12305.00,2018-05-12,2018-02-05,Flash Sale
154,OFF-AR-10003896,6,7100.00,2018-06-22,2017-09-19,Win-Back Campaign
215,TEC-AC-10003133,5,21238.00,2018-06-01,2017-12-30,Conversion Campaign
1028,TEC-AC-10003133,4,12629.00,2018-05-17,2017-05-31,Flash Sale
188,OFF-AP-10003099,7,12633.00,2018-05-09,2017-10-08,Win-Back Campaign
810,OFF-AP-10003099,5,51541.00,2018-04-22,2017-07-23,Brand Awareness
507,TEC-MA-10002937,4,16653.00,2018-02-23,2017-11-28,Discount
359,TEC-MA-10000029,4,19751.00,2017-05-08,2016-04-20,Seasonal Sale
901,TEC-MA-10000029,7,14341.00,2017-05-24,2016-11-13,Retargeting
112,OFF-ST-10000676,3,12838.00,2017-03-12,2016-12-13,Retargeting
543,OFF-ST-10000676,3,9103.00,2017-04-13,2016-04-22,Loyalty Campaign
1204,OFF-ST-10000676,2,11436.00,2017-03-29,2016-10-21,Loyalty Campaign
914,TEC-AC-10001090,7,17963.00,2017-09-27,2016-09-22,Seasonal Sale
702,FUR-TA-10002228,3,10322.00,2018-09-13,2018-02-06,First-Time Buyer Campaign
354,OFF-AP-10003914,7,11330.00,2017-12-24,2017-04-17,Win-Back Campaign
877,OFF-AP-10003914,3,7687.00,2017-12-24,2017-05-05,Loyalty Campaign
460,OFF-AP-10000326,2,8762.00,2017-07-27,2016-09-02,First-Time Buyer Campaign
824,OFF-AP-10000326,5,31717.00,2017-07-25,2017-02-01,Seasonal Sale
1537,OFF-AP-10000326,6,11009.00,2017-07-06,2016-12-18,First-Time Buyer Campaign
1544,OFF-AP-10000326,7,14543.00,2017-08-02,2016-11-10,Win-Back Campaign
293,TEC-PH-10003174,7,20916.00,2018-02-12,2017-11-20,Seasonal Sale
156,OFF-PA-10000919,4,16542.00,2018-04-23,2017-11-06,First-Time Buyer Campaign
433,TEC-MA-10000904,3,40545.00,2018-08-10,2018-02-25,Brand Awareness
559,TEC-MA-10000904,1,19168.00,2018-07-28,2017-12-15,Conversion Campaign
257,TEC-MA-10002790,7,12037.00,2018-07-07,2017-10-07,Retargeting
1154,TEC-MA-10002790,5,14655.00,2018-07-06,2018-02-28,Retargeting
102,OFF-PA-10002333,4,14258.00,2017-02-11,2016-04-07,Retargeting
753,OFF-ST-10001627,2,17972.00,2017-12-08,2017-04-12,Engagement Campaign
