metric_id,campaign_id,impressions,clicks,conversions,bounces,metric_date
674,167,10578,1040,653,1,2016-06-28
675,167,12114,642,372,506,2016-06-03
676,167,10629,837,129,476,2016-06-26
677,167,23719,1695,953,36,2016-06-23
678,167,4744,321,265,45,2016-06-22
679,167,6252,138,82,96,2016-07-07
680,168,9859,1089,410,502,2018-01-02
681,168,9289,577,337,19,2018-01-05
682,168,20048,1834,1404,793,2017-12-29
683,168,16928,1558,1339,28,2018-01-08
684,168,11908,500,469,484,2018-01-14
685,168,3954,453,410,137,2018-01-09
686,168,19297,1551,76,1529,2018-01-06
687,168,13677,749,596,21,2018-01-11
688,168,5923,381,320,330,2018-01-10
689,168,20034,1871,745,1715,2018-01-03
690,169,17872,1755,677,1454,2017-12-31
691,169,18499,1182,1166,275,2018-01-08
692,169,5776,560,193,122,2018-01-05
693,169,3467,333,120,4,2018-01-01
694,169,12158,505,23,474,2017-12-27
695,169,22906,2129,2009,2048,2017-12-13
696,169,24078,1994,1216,1558,2018-01-03
697,169,8960,412,181,122,2017-12-30
698,169,11836,778,138,704,2018-01-04
699,169,12043,1333,562,588,2018-01-13
700,170,13696,1068,1055,154,2017-07-17
701,170,10281,635,248,622,2017-07-09
702,170,5909,384,218,264,2017-07-08
703,170,23676,2229,1926,1277,2017-07-16
704,170,12757,815,260,103,2017-07-01
705,171,3939,266,94,89,2016-12-29
706,171,16100,443,412,217,2016-12-11
707,171,15150,1113,77,520,2016-12-20
708,171,5626,156,139,23,2017-01-04
709,171,6114,149,32,53,2016-12-22
710,171,17669,391,152,285,2016-12-17
711,171,18282,473,155,80,2016-12-14
712,171,7099,573,39,149,2016-12-27
713,171,21875,2171,1942,1000,2016-12-21
714,171,12956,751,140,378,2016-12-16
715,172,15816,851,462,178,2016-12-03
716,172,10733,1111,1052,1000,2016-11-20
717,172,20730,1645,417,586,2016-11-22
718,172,16855,1677,519,1350,2016-11-21
719,172,23414,1564,1025,604,2016-11-26
720,172,6049,485,484,440,2016-11-17
721,172,14948,788,213,364,2016-12-07
722,172,5671,540,453,286,2016-12-05
723,172,10560,1027,606,186,2016-11-25
724,172,9750,515,24,87,2016-11-15
725,172,10852,1040,252,446,2016-12-08
726,172,14673,1157,277,1078,2016-12-01
727,172,7483,402,218,298,2016-11-18
728,172,13478,903,201,384,2016-11-24
729,172,21998,1105,99,285,2016-12-06
730,173,23278,1873,1190,1436,2017-08-05
731,173,14197,996,978,434,2017-08-23
732,173,10719,939,620,930,2017-08-14
733,173,22418,1427,15,715,2017-08-22
734,173,17754,1788,1443,673,2017-08-02
735,173,19256,1784,201,771,2017-08-08
736,173,10332,803,321,432,2017-07-30
737,173,3129,187,20,60,2017-08-21
738,173,13266,800,69,46,2017-08-13
739,173,24696,843,289,33,2017-08-07
740,173,5628,202,178,138,2017-08-15
741,173,4218,130,56,106,2017-08-09
742,173,9268,916,478,462,2017-08-10
743,174,13094,1012,590,430,2017-07-19
744,174,17621,1548,1183,1060,2017-07-17
745,174,20784,1781,899,205,2017-06-30
746,174,13966,772,569,13,2017-07-26
747,174,4521,239,85,108,2017-07-06
748,174,15547,1028,776,984,2017-07-25
749,174,16607,909,342,808,2017-07-14
750,174,14571,1270,507,73,2017-07-13
751,174,17675,1101,408,707,2017-07-16
752,175,12607,409,8,407,2016-02-11
753,175,5723,291,255,51,2016-02-10
754,175,4687,263,104,49,2016-02-08
755,175,6511,584,435,108,2016-02-01
756,175,15927,1471,723,438,2016-02-09
757,175,15823,640,218,108,2016-02-13
758,175,9862,1147,289,579,2016-01-30
759,175,17999,1150,923,463,2016-02-03
760,175,19194,1814,326,134,2016-02-05
761,176,13905,1175,1040,559,2017-11-23
762,176,6805,625,111,23,2017-10-29
763,176,9497,796,501,102,2017-11-09
764,176,23131,2307,567,1579,2017-11-11
765,176,16279,1152,176,636,2017-11-17
766,176,10565,735,405,497,2017-11-01
767,176,3024,344,321,221,2017-11-20
768,176,20813,1908,1873,1636,2017-11-03
769,176,9419,434,375,288,2017-11-16
770,176,3453,399,354,257,2017-11-19
771,176,7274,860,272,115,2017-11-14
772,176,20340,562,380,453,2017-11-25
773,176,6523,470,228,115,2017-11-22
774,177,7409,839,539,72,2016-07-05
775,177,8946,256,215,107,2016-06-25
776,177,24515,806,28,240,2016-06-28
777,177,16246,1561,10,1437,2016-07-04
778,177,11666,1071,669,1044,2016-07-07
779,177,14508,413,221,380,2016-07-01
780,177,16640,1105,134,873,2016-07-06
781,177,10346,237,59,145,2016-07-02
782,178,15996,1910,393,1648,2017-11-11
783,178,8662,760,601,651,2017-11-25
784,178,19823,1177,932,681,2017-10-27
785,178,20113,2332,1592,908,2017-11-28
786,178,20631,1856,1433,1511,2017-12-05
787,178,22560,1422,1348,1260,2017-12-02
788,179,15692,1186,641,1025,2017-01-30
789,179,23771,2207,69,643,2017-02-05
790,179,8559,374,144,333,2017-01-27
791,179,11208,716,211,147,2017-02-10
792,179,7801,532,144,499,2017-01-23
793,179,21387,1625,1070,1175,2017-02-12
794,179,18983,1419,535,420,2017-02-04
795,180,18400,1641,429,402,2016-04-25
796,180,19658,2282,651,2175,2016-04-30
797,180,8212,408,101,337,2016-05-05
798,180,16281,1053,398,117,2016-05-07
799,180,15344,995,245,973,2016-04-08
800,180,21114,573,370,439,2016-04-22
801,180,7436,795,692,426,2016-04-23
802,180,6509,723,429,300,2016-04-20
803,181,21893,1075,176,1006,2016-06-11
804,181,6996,574,401,401,2016-06-08
805,181,24406,2506,566,1907,2016-06-09
806,181,23521,986,555,541,2016-06-13
807,181,15562,361,260,54,2016-06-10
808,181,22659,1978,907,213,2016-06-14
809,181,19270,667,148,189,2016-06-12
810,181,3722,279,100,129,2016-06-07
811,181,24599,1862,69,1802,2016-06-06
812,182,18717,1187,827,278,2017-12-18
813,182,8287,887,429,832,2017-12-22
814,182,3794,175,40,63,2017-12-27
815,182,11959,922,631,197,2018-01-10
816,182,23140,1762,1202,809,2018-01-19
817,182,7880,844,112,256,2017-12-21
818,182,7620,326,218,128,2018-01-16
819,183,7136,502,236,293,2016-05-01
820,183,21970,1467,237,25,2016-04-28
821,183,5610,554,186,470,2016-04-11
822,183,6007,452,234,333,2016-05-02
823,183,9073,278,71,140,2016-04-13
824,183,13213,1526,941,785,2016-05-20
825,184,17932,1253,644,865,2017-03-09
826,184,4414,238,9,138,2017-03-04
827,184,17127,1842,1752,14,2017-03-03
828,184,18121,774,718,140,2017-03-11
829,184,3921,143,25,62,2017-03-10
830,185,16174,1762,752,504,2016-11-20
831,185,11153,806,471,362,2016-12-17
832,185,22528,981,929,509,2016-12-02
833,185,11245,818,376,464,2016-12-07
834,185,16044,1340,1126,42,2016-11-11
835,185,24200,2035,1128,899,2016-12-12
836,185,22173,1266,246,947,2016-11-22
837,185,24668,1143,689,780,2016-12-01
838,185,23403,726,334,378,2016-11-14
839,185,13947,396,377,91,2016-11-27
840,185,6348,340,33,337,2016-11-10
841,186,6727,732,609,637,2016-01-15
842,186,11961,1198,524,1055,2016-01-09
843,186,20682,1869,40,459,2016-01-17
844,186,9361,428,294,245,2016-01-11
845,186,18955,1309,15,1203,2016-01-12
846,186,3306,271,21,19,2016-01-14
847,186,21239,894,821,167,2016-01-16
848,186,12691,921,76,86,2016-01-10
849,186,10455,650,334,552,2016-01-13
850,186,4950,441,365,113,2016-01-08
851,186,23510,665,382,82,2016-01-07
852,187,7138,251,203,75,2017-03-29
853,187,12722,1450,822,1028,2017-03-22
854,187,12861,731,701,193,2017-04-12
855,187,19460,1788,381,519,2017-04-05
856,187,12249,303,21,205,2017-03-30
857,187,5467,507,5,244,2017-03-28
858,188,12615,669,379,626,2017-06-05
859,188,12992,824,360,347,2017-06-19
860,188,17094,1389,452,336,2017-06-12
861,188,12581,1489,158,896,2017-06-03
862,188,20638,797,547,578,2017-06-08
863,188,11676,1034,258,927,2017-05-29
864,188,16694,604,88,365,2017-06-14
865,188,13620,1216,488,868,2017-06-13
866,188,15799,1840,275,1773,2017-06-04
867,188,10908,960,857,959,2017-06-07
868,188,10338,1158,1116,358,2017-06-10
869,188,5583,617,337,49,2017-05-28
870,189,14575,1480,801,478,2017-08-30
871,189,16148,1891,274,136,2017-09-05
872,189,9770,560,54,46,2017-08-25
873,189,6670,327,65,141,2017-08-24
874,189,17997,1610,1119,181,2017-09-08
875,189,21934,1073,169,312,2017-08-22
876,189,8342,240,99,229,2017-09-07
877,189,4890,205,186,198,2017-08-28
878,189,10412,1069,685,915,2017-09-03
879,189,20665,1051,380,615,2017-09-06
880,189,13765,1126,123,164,2017-08-31
881,189,18560,1155,264,944,2017-08-23
882,189,18638,1836,622,128,2017-09-01
883,189,21961,1760,1577,1408,2017-09-04
884,190,9417,975,273,555,2017-10-16
885,190,13700,772,76,310,2017-10-24
886,190,23435,2218,1221,140,2017-10-08
887,190,17762,1791,226,241,2017-10-17
888,190,4540,243,11,169,2017-10-10
889,190,4189,234,105,65,2017-10-23
890,190,22770,1364,725,839,2017-10-02
891,190,6141,455,378,170,2017-10-01
892,190,7097,189,28,36,2017-10-13
893,190,9196,1084,304,439,2017-09-30
894,190,11405,1087,499,795,2017-10-07
895,190,23109,846,789,457,2017-09-28
896,190,24123,2394,1922,1082,2017-10-09
897,191,14865,1561,720,408,2017-02-23
898,191,23777,2834,1249,887,2017-03-07
899,191,21354,1955,217,1457,2017-03-08
900,191,22106,1181,1051,372,2017-03-02
901,191,15461,435,180,381,2017-03-05
902,191,17064,1458,807,303,2017-03-06
903,191,5977,565,448,311,2017-02-26
904,191,11434,328,112,312,2017-02-24
905,191,23818,1155,807,1105,2017-03-11
906,191,20906,1307,618,170,2017-02-28
907,191,7951,387,155,181,2017-03-09
908,191,21407,2517,1824,998,2017-02-20
909,192,10743,253,64,250,2017-09-28
910,192,11528,944,594,228,2017-10-25
911,192,5539,261,145,125,2017-09-29
912,192,4786,108,18,1,2017-10-20
913,192,13831,307,170,192,2017-11-04
914,192,10258,413,129,405,2017-10-01
915,192,17716,471,341,178,2017-10-05
916,192,11428,1261,902,917,2017-10-26
917,192,4876,295,111,98,2017-10-22
918,193,19457,746,104,147,2016-12-20
919,193,12008,1263,126,48,2016-12-18
920,193,23814,974,261,385,2016-12-27
921,193,14509,637,582,145,2016-12-14
922,193,14791,1366,626,1072,2016-12-19
923,193,19440,1316,197,1200,2016-12-28
924,193,10059,288,11,48,2016-12-25
925,193,5418,205,19,136,2016-12-10
926,193,4902,270,138,49,2016-12-22
927,193,12164,748,661,690,2016-12-16
928,193,24117,1266,244,287,2016-12-29
929,193,9455,702,353,192,2016-12-23
930,193,20690,2046,1868,1820,2016-12-30
931,194,3643,198,5,175,2017-01-15
932,194,9965,359,272,9,2016-12-30
933,194,15482,650,315,495,2017-01-30
934,194,5989,384,184,147,2017-01-19
935,194,7862,863,810,317,2017-01-24
936,194,24208,1490,264,180,2017-01-29
937,194,3336,95,57,35,2017-01-14
938,194,14839,801,541,467,2017-01-16
939,194,24351,655,107,650,2017-01-04
940,194,12255,1217,1195,503,2016-12-25
941,194,18010,546,310,535,2017-01-10
942,194,21914,1505,1387,753,2017-01-06
943,195,11283,1107,283,916,2017-10-15
944,195,15958,701,455,622,2017-10-08
945,195,15438,580,193,396,2017-10-19
946,195,22168,755,526,287,2017-10-21
947,195,6294,641,566,487,2017-10-09
948,195,5306,418,41,344,2017-10-12
949,195,4519,506,249,43,2017-10-23
950,195,13715,465,332,303,2017-10-22
951,195,10239,711,499,547,2017-10-13
952,195,9170,375,130,9,2017-10-07
953,196,18186,940,357,844,2017-12-06
954,196,12857,548,355,504,2017-12-08
955,196,10604,380,83,256,2017-11-17
956,196,24811,537,520,476,2017-12-19
957,196,13623,1307,1150,330,2017-12-15
958,196,7304,336,148,281,2017-12-18
959,196,21957,1268,1182,115,2017-11-22
960,196,22803,2599,667,347,2017-12-17
961,196,13083,1021,371,239,2017-12-14
962,196,4302,254,186,66,2017-12-04
963,196,15471,1658,1559,228,2017-12-03
964,196,13187,548,195,341,2017-12-20
965,197,18952,1771,15,1437,2017-04-20
966,197,11756,775,565,603,2017-04-16
967,197,4400,457,193,9,2017-04-14
968,197,6711,227,217,183,2017-04-28
969,197,12559,285,32,105,2017-04-26
970,197,16866,1284,92,357,2017-04-17
971,197,14253,775,363,333,2017-04-23
972,197,20223,1539,391,182,2017-04-21
973,197,15465,1749,301,90,2017-04-27
974,197,10241,249,65,58,2017-04-22
975,197,6121,436,277,229,2017-04-25
976,197,24961,1094,262,220,2017-04-18
977,197,14787,666,223,18,2017-04-24
978,197,19645,571,172,389,2017-04-15
979,197,20342,1943,1328,730,2017-04-19
980,198,3344,332,210,83,2016-04-13
981,198,7544,552,208,393,2016-04-09
982,198,24231,657,23,14,2016-04-11
983,198,7286,698,531,653,2016-04-10
984,198,15782,401,57,271,2016-04-07
985,198,3033,253,78,81,2016-04-12
986,198,12524,784,297,238,2016-04-06
987,198,5295,432,382,58,2016-04-08
988,198,7450,278,175,240,2016-04-05
989,199,13943,1115,749,203,2016-08-18
990,199,19401,1104,693,1082,2016-08-24
991,199,16369,1907,56,1740,2016-07-21
992,199,3559,88,16,10,2016-07-31
993,199,16101,1030,471,548,2016-08-19
994,199,19788,1148,135,159,2016-08-16
995,199,17498,848,52,686,2016-08-14
996,199,5371,399,83,13,2016-08-09
997,199,3975,108,35,18,2016-07-24
998,199,19865,775,670,287,2016-07-22
999,199,16022,423,369,182,2016-08-04
1000,199,22132,1847,1573,1341,2016-08-03
1001,200,22352,2033,222,1542,2016-12-25
1002,200,11744,685,2,624,2016-12-30
1003,200,20575,626,292,0,2016-12-12
1004,200,13919,853,545,587,2016-12-20
1005,200,10086,444,95,208,2016-12-26
1006,200,23537,2476,1277,710,2016-12-11
1007,200,12756,983,239,23,2016-12-18
1008,200,7243,649,426,540,2016-12-22
1009,200,9390,709,539,589,2016-12-24
1010,200,18735,1559,1058,197,2016-12-17
1011,201,13066,694,555,459,2017-03-23
1012,201,24167,2140,387,1421,2017-02-18
1013,201,24315,2655,540,422,2017-02-20
1014,201,10889,609,538,60,2017-02-17
1015,201,3834,447,259,202,2017-02-21
1016,201,24745,2565,438,1568,2017-03-11
1017,201,20528,770,615,625,2017-03-05
1018,201,12792,1410,459,1407,2017-03-07
1019,201,12890,585,470,322,2017-02-23
1020,201,6192,426,376,40,2017-02-25
1021,202,21505,857,107,731,2017-01-04
1022,202,13087,1192,599,860,2016-12-26
1023,202,9590,263,9,165,2017-01-11
1024,202,12627,1377,1130,1288,2017-01-06
1025,202,5977,172,15,65,2017-01-16
1026,202,5730,357,45,170,2017-01-14
1027,202,17188,639,357,566,2017-01-08
1028,203,22112,2277,1784,1105,2016-10-09
1029,203,23886,587,575,239,2016-09-21
1030,203,13375,904,66,404,2016-09-26
1031,203,19445,2166,422,531,2016-09-17
1032,203,21634,2425,1452,710,2016-10-01
1033,203,23328,1790,1731,1026,2016-09-29
1034,203,6115,540,429,376,2016-09-19
1035,203,13131,825,402,596,2016-10-20
1036,203,7836,173,129,30,2016-09-18
1037,203,10055,814,650,363,2016-09-16
1038,203,11967,1024,938,486,2016-10-19
1039,203,18453,2212,569,285,2016-09-13
1040,203,17687,1635,1572,226,2016-10-27
1041,204,4828,276,244,138,2017-05-20
1042,204,12771,1012,568,515,2017-05-25
1043,204,15562,1422,1023,356,2017-05-05
1044,204,11698,628,136,550,2017-05-26
1045,204,22563,2013,1925,529,2017-05-16
1046,204,15121,1478,157,601,2017-05-19
1047,204,3165,145,82,11,2017-05-23
1048,204,4498,227,80,127,2017-05-17
1049,204,15111,751,680,599,2017-05-11
1050,205,21515,987,592,195,2017-09-08
1051,205,16466,1547,1484,598,2017-08-19
1052,205,9591,731,654,717,2017-08-22
1053,205,23096,1036,702,537,2017-08-24
1054,205,16069,1893,1294,530,2017-09-04
1055,205,22884,859,504,195,2017-09-07
1056,205,14886,770,11,712,2017-09-06
1057,205,23708,1941,870,475,2017-08-21
1058,205,9833,875,419,488,2017-09-02
1059,205,4952,227,61,15,2017-08-23
1060,206,5612,401,396,70,2016-03-12
1061,206,4073,398,256,133,2016-02-29
1062,206,9733,483,448,206,2016-02-26
1063,206,14282,807,533,572,2016-02-12
1064,206,5566,622,489,360,2016-02-21
1065,206,17566,1939,1184,245,2016-02-23
1066,207,23978,953,418,714,2016-02-22
1067,207,23552,2770,814,1753,2016-02-23
1068,207,3764,148,141,71,2016-03-05
1069,207,13278,1296,541,683,2016-02-15
1070,207,6376,562,52,73,2016-02-29
1071,207,9106,1011,947,930,2016-02-21
1072,207,16999,1695,300,170,2016-02-28
1073,207,6430,139,7,133,2016-02-08
1074,207,18781,763,437,619,2016-03-15
1075,207,3433,266,184,137,2016-02-13
1076,208,18153,2142,2092,77,2016-04-29
1077,208,21153,1981,632,1247,2016-04-22
1078,208,8367,651,90,402,2016-04-30
1079,208,14279,417,321,1,2016-05-07
1080,208,11430,482,137,391,2016-05-08
1081,208,9770,268,57,57,2016-05-10
1082,208,3123,143,75,126,2016-04-28
1083,209,5600,244,26,90,2016-06-27
1084,209,9179,989,105,797,2016-06-09
1085,209,13795,326,57,274,2016-06-22
1086,209,4999,467,400,139,2016-06-18
1087,209,19347,1928,1312,373,2016-06-10
1088,209,17615,1779,919,891,2016-06-20
1089,209,7130,179,122,72,2016-06-19
1090,209,13300,1576,1525,1291,2016-06-15
1091,209,3996,147,133,147,2016-06-07
1092,210,15818,1337,1308,523,2016-07-26
1093,210,21029,540,481,398,2016-06-29
1094,210,11794,918,903,2,2016-07-27
1095,210,10725,1113,1048,502,2016-06-30
1096,210,11673,1255,1023,1121,2016-07-11
1097,210,8231,539,266,331,2016-07-24
1098,211,9586,513,462,168,2016-11-30
1099,211,18926,1639,1189,157,2016-11-19
1100,211,23013,2095,1316,115,2016-11-22
1101,211,15349,1614,197,857,2016-11-10
1102,211,10696,939,116,931,2016-11-24
1103,211,6917,781,627,309,2016-11-17
1104,211,23351,531,454,212,2016-11-07
1105,211,20881,2229,886,1301,2016-11-11
1106,212,19216,2160,975,2146,2016-09-24
1107,212,15155,1739,1617,1044,2016-09-18
1108,212,12895,1409,897,155,2016-09-19
1109,212,17580,1779,1224,610,2016-09-22
1110,212,3366,336,324,246,2016-09-21
1111,212,6529,425,167,43,2016-09-17
1112,212,16145,1638,77,1101,2016-09-20
1113,212,21651,1116,52,1076,2016-09-25
1114,213,8879,713,135,435,2016-02-20
1115,213,21535,2018,583,113,2016-02-16
1116,213,16781,646,46,201,2016-02-22
1117,213,19322,1930,1716,899,2016-02-24
1118,213,3390,264,245,90,2016-02-18
1119,214,16815,1888,592,1349,2016-08-05
1120,214,3853,332,230,19,2016-08-01
1121,214,22869,886,211,413,2016-08-22
1122,214,16469,1652,289,790,2016-08-07
1123,214,3248,124,105,9,2016-08-18
1124,215,24944,2589,2587,2403,2016-09-08
1125,215,9063,387,274,201,2016-09-28
1126,215,24930,835,667,659,2016-09-11
1127,215,20151,1197,1032,784,2016-09-21
1128,215,10571,1204,936,804,2016-09-13
1129,215,16753,1553,1242,1529,2016-09-22
1130,215,24009,1295,986,501,2016-09-09
1131,215,23162,830,364,546,2016-09-20
1132,215,21173,2197,118,1426,2016-09-12
1133,215,3383,251,138,139,2016-09-23
1134,215,19443,472,152,74,2016-09-16
1135,215,10320,316,116,96,2016-09-18
1136,216,23966,2644,1316,920,2017-06-04
1137,216,19437,1596,1160,150,2017-05-16
1138,216,22090,2229,1213,478,2017-05-17
1139,216,17238,1381,813,1174,2017-05-24
1140,216,5441,271,85,37,2017-05-28
1141,216,22231,1483,1104,559,2017-05-23
1142,217,17167,1866,521,1699,2017-08-13
1143,217,17346,1721,174,699,2017-08-18
1144,217,21722,945,435,656,2017-08-09
1145,217,9145,514,400,245,2017-08-14
1146,217,11589,602,517,519,2017-08-26
1147,217,24986,641,315,68,2017-08-22
1148,217,19431,1219,714,1055,2017-08-29
1149,217,23161,2101,1503,1829,2017-08-17
1150,217,3240,307,146,196,2017-08-19
1151,217,6278,220,208,50,2017-08-08
1152,217,19581,717,345,58,2017-08-27
1153,217,9314,723,85,251,2017-08-06
1154,217,6832,803,779,785,2017-08-28
1155,217,5238,571,280,465,2017-08-16
1156,218,7767,231,186,99,2017-12-25
1157,218,16583,705,550,184,2017-12-27
1158,218,18290,527,198,247,2017-12-11
1159,218,20048,1823,978,418,2017-12-23
1160,218,24842,1724,220,303,2017-12-10
1161,218,21836,1814,931,352,2017-12-02
1162,218,14533,868,629,373,2018-01-01
1163,218,22046,1095,834,405,2017-12-28
1164,218,22791,2638,1504,1957,2017-12-31
1165,218,10409,994,516,709,2017-12-21
1166,218,11025,676,110,663,2017-12-08
1167,218,11016,1036,309,580,2017-12-26
1168,218,7609,527,455,499,2017-12-22
1169,218,6720,636,422,113,2017-12-17
1170,218,6914,392,353,121,2017-12-19
1171,219,16145,1830,563,355,2016-07-05
1172,219,13116,638,152,214,2016-06-23
1173,219,16682,1422,165,212,2016-07-12
1174,219,5940,700,254,216,2016-07-13
1175,219,12875,979,160,625,2016-07-14
1176,219,16348,1219,109,1046,2016-07-18
1177,220,13203,884,735,66,2017-03-22
1178,220,11548,629,142,443,2017-03-21
1179,220,8572,792,93,271,2017-03-24
1180,220,20647,1745,1470,1554,2017-04-02
1181,220,7711,424,130,84,2017-04-03
1182,221,6003,459,165,208,2016-10-05
1183,221,18565,2177,524,1289,2016-09-25
1184,221,7554,320,54,170,2016-10-09
1185,221,9704,860,270,87,2016-10-07
1186,221,8611,745,473,622,2016-10-04
1187,221,3623,415,9,385,2016-10-02
1188,221,22300,1000,83,830,2016-09-26
1189,222,20778,2235,1893,500,2017-06-20
1190,222,23569,2525,398,1474,2017-05-25
1191,222,7562,684,550,527,2017-06-11
1192,222,21351,686,270,95,2017-06-25
1193,222,22263,1179,405,630,2017-06-01
1194,222,20089,1867,1072,313,2017-05-30
1195,222,4448,488,9,313,2017-07-01
1196,222,21770,2223,138,1947,2017-06-29
1197,222,9284,1111,258,934,2017-06-23
1198,222,18450,1937,284,1422,2017-06-02
1199,223,18788,1217,221,431,2016-04-03
1200,223,3808,201,8,159,2016-04-24
1201,223,16347,556,169,481,2016-04-04
1202,223,8715,827,413,321,2016-04-20
1203,223,5766,628,90,264,2016-04-01
1204,223,19013,1093,959,1042,2016-03-28
1205,223,11217,489,55,165,2016-04-21
1206,223,21004,1831,396,96,2016-04-09
1207,223,14221,729,689,636,2016-04-13
1208,223,11734,968,927,582,2016-04-10
1209,223,5581,454,75,32,2016-04-23
1210,223,24460,1538,1030,277,2016-04-06
1211,223,8287,363,226,20,2016-03-29
1212,223,23030,1273,651,76,2016-04-25
