OrderID,CustomerID,OrderDate,ShippingDate,ExpectedDeliveryDate,ActualDeliveryDate,ShippingTierID,SupplierID,OrderChannel
OR-000143,CUST-17734,2001-10-28 08:02:00+00:00,2001-10-28 08:09:00+00:00,2001-10-28 08:25:00+00:00,2001-10-28 08:17:00+00:00,SHP-004,SUP-07,Retail PoS
OR-000144,CUST-16624,2003-05-27 01:08:00+00:00,2003-05-27 01:15:00+00:00,2003-05-27 01:35:00+00:00,2003-05-27 01:46:00+00:00,SHP-004,SUP-08,Retail PoS
OR-000145,CUST-09962,2023-08-14 23:48:00+00:00,2023-08-22 21:21:00+00:00,2023-09-09 14:08:00+00:00,2023-09-05 06:30:00+00:00,SHP-002,SUP-07,Online
OR-000146,CUST-06807,2024-04-15 03:45:00+00:00,2024-04-21 17:47:00+00:00,2024-04-23 14:29:00+00:00,2024-04-23 01:56:00+00:00,SHP-003,SUP-03,Online
OR-000147,CUST-10654,2024-01-23 01:23:00+00:00,2024-02-01 10:24:00+00:00,2024-02-05 09:01:00+00:00,2024-02-28 19:09:00+00:00,SHP-002,SUP-09,Online
OR-000148,CUST-04993,2004-11-12 22:38:00+00:00,2004-11-16 07:53:00+00:00,2004-11-17 09:15:00+00:00,2004-11-17 02:42:00+00:00,SHP-002,SUP-06,Online
OR-000149,CUST-01471,2022-03-20 00:44:00+00:00,2022-03-25 14:53:00+00:00,2022-03-30 02:11:00+00:00,2022-03-27 08:26:00+00:00,SHP-001,SUP-03,Online
OR-000150,CUST-09703,2018-10-15 18:58:00+00:00,2018-10-19 07:38:00+00:00,2018-10-28 20:50:00+00:00,2018-10-25 19:05:00+00:00,SHP-002,SUP-08,Online
OR-000151,CUST-13397,2023-01-19 22:29:00+00:00,2023-01-21 23:21:00+00:00,2023-01-28 01:20:00+00:00,2023-01-26 11:02:00+00:00,SHP-003,SUP-05,Online
OR-000152,CUST-03653,2024-05-30 23:11:00+00:00,2024-06-03 11:33:00+00:00,2024-06-04 01:11:00+00:00,2024-06-03 13:58:00+00:00,SHP-002,SUP-09,Online
OR-000153,CUST-03815,2005-11-11 12:34:00+00:00,2005-11-21 21:52:00+00:00,2005-11-26 09:56:00+00:00,2005-11-23 20:30:00+00:00,SHP-002,SUP-08,Online
OR-000154,CUST-10922,2021-05-27 16:03:00+00:00,2021-06-03 11:10:00+00:00,2021-06-17 04:26:00+00:00,2021-07-02 19:02:00+00:00,SHP-003,SUP-04,Online
OR-000155,CUST-01577,2016-09-18 13:58:00+00:00,2016-09-26 06:12:00+00:00,2016-10-13 21:42:00+00:00,2016-10-18 11:40:00+00:00,SHP-002,SUP-03,Online
OR-000156,CUST-06246,2021-06-05 15:28:00+00:00,2021-06-09 18:49:00+00:00,2021-06-20 17:40:00+00:00,2021-06-14 09:20:00+00:00,SHP-001,SUP-07,Online
OR-000157,CUST-14795,2020-08-09 01:42:00+00:00,2020-08-09 01:51:00+00:00,2020-08-09 02:03:00+00:00,2020-08-09 02:20:00+00:00,SHP-004,SUP-07,Retail PoS
OR-000158,CUST-02898,2022-12-20 10:24:00+00:00,2022-12-25 23:47:00+00:00,2022-12-31 07:27:00+00:00,2022-12-30 01:09:00+00:00,SHP-001,SUP-07,Online
OR-000159,CUST-01714,2017-09-14 06:22:00+00:00,2017-09-15 08:44:00+00:00,2017-09-25 16:56:00+00:00,2017-09-20 01:08:00+00:00,SHP-002,SUP-10,Online
OR-000160,CUST-17603,2023-01-31 18:03:00+00:00,2023-02-03 15:02:00+00:00,2023-02-18 16:56:00+00:00,2023-02-12 09:28:00+00:00,SHP-001,SUP-08,Online
OR-000161,CUST-15407,2019-01-23 08:46:00+00:00,2019-01-31 12:22:00+00:00,2019-02-10 10:27:00+00:00,2019-02-28 13:18:00+00:00,SHP-002,SUP-03,Online
OR-000162,CUST-15363,2023-04-25 20:46:00+00:00,2023-05-01 11:47:00+00:00,2023-05-17 21:11:00+00:00,2023-06-12 13:07:00+00:00,SHP-003,SUP-02,Online
OR-000163,CUST-08763,2023-10-10 13:33:00+00:00,2023-10-11 19:43:00+00:00,2023-10-31 20:58:00+00:00,2023-11-26 16:20:00+00:00,SHP-003,SUP-06,Online
OR-000164,CUST-17992,2024-06-01 14:54:00+00:00,2024-06-04 15:51:00+00:00,2024-06-22 17:44:00+00:00,2024-06-08 12:03:00+00:00,SHP-003,SUP-10,Online
OR-000165,CUST-10805,2016-01-08 20:11:00+00:00,2016-01-08 20:19:00+00:00,2016-01-08 20:33:00+00:00,2016-01-08 20:27:00+00:00,SHP-004,SUP-09,Retail PoS
OR-000166,CUST-06831,2024-06-03 04:25:00+00:00,2024-06-03 04:33:00+00:00,2024-06-03 04:48:00+00:00,2024-06-03 04:52:00+00:00,SHP-004,SUP-01,Retail PoS
OR-000167,CUST-03423,2022-04-24 14:19:00+00:00,2022-04-28 04:50:00+00:00,2022-04-29 02:22:00+00:00,2022-04-28 17:49:00+00:00,SHP-002,SUP-06,Online
OR-000168,CUST-13633,2012-10-09 08:27:00+00:00,2012-10-13 20:55:00+00:00,2012-10-26 07:23:00+00:00,2012-11-09 09:23:00+00:00,SHP-002,SUP-04,Online
OR-000169,CUST-02831,2022-11-22 11:15:00+00:00,2022-11-22 11:22:00+00:00,2022-11-22 11:37:00+00:00,2022-11-22 11:41:00+00:00,SHP-004,SUP-02,Retail PoS
OR-000170,CUST-07299,2024-02-09 18:23:00+00:00,2024-02-20 17:32:00+00:00,2024-03-05 18:36:00+00:00,2024-02-28 19:18:00+00:00,SHP-003,SUP-08,Online
OR-000171,CUST-06901,2018-03-11 03:50:00+00:00,2018-03-11 03:56:00+00:00,2018-03-11 04:11:00+00:00,2018-03-11 04:05:00+00:00,SHP-004,SUP-07,Retail PoS
OR-000172,CUST-16378,2018-04-20 02:47:00+00:00,2018-04-20 02:55:00+00:00,2018-04-20 03:16:00+00:00,2018-04-20 03:16:00+00:00,SHP-004,SUP-04,Retail PoS
OR-000173,CUST-08945,2022-05-22 12:27:00+00:00,2022-05-30 23:57:00+00:00,2022-06-03 11:38:00+00:00,2022-06-02 19:42:00+00:00,SHP-002,SUP-09,Online
OR-000174,CUST-07380,2019-06-07 16:44:00+00:00,2019-06-13 03:52:00+00:00,2019-06-13 17:13:00+00:00,2019-06-13 07:05:00+00:00,SHP-002,SUP-04,Online
OR-000175,CUST-08758,2023-01-31 03:19:00+00:00,2023-02-08 23:40:00+00:00,2023-02-27 23:04:00+00:00,2023-02-20 06:38:00+00:00,SHP-002,SUP-07,Online
OR-000176,CUST-08910,2023-07-15 10:04:00+00:00,2023-07-23 01:00:00+00:00,2023-08-08 20:44:00+00:00,2023-07-29 17:37:00+00:00,SHP-001,SUP-06,Online
OR-000177,CUST-18081,2015-03-19 01:24:00+00:00,2015-03-21 06:03:00+00:00,2015-04-04 12:00:00+00:00,2015-04-21 23:44:00+00:00,SHP-001,SUP-03,Online
OR-000178,CUST-13320,2023-11-02 05:05:00+00:00,2023-11-02 05:14:00+00:00,2023-11-02 05:30:00+00:00,2023-11-02 05:27:00+00:00,SHP-004,SUP-08,Retail PoS
OR-000179,CUST-09759,2022-11-13 10:40:00+00:00,2022-11-18 05:23:00+00:00,2022-12-08 07:36:00+00:00,2022-11-23 06:49:00+00:00,SHP-002,SUP-01,Online
OR-000180,CUST-10220,2016-07-28 22:13:00+00:00,2016-07-28 22:21:00+00:00,2016-07-28 22:43:00+00:00,2016-07-28 22:34:00+00:00,SHP-004,SUP-03,Retail PoS
OR-000181,CUST-15439,2021-10-11 10:45:00+00:00,2021-10-16 10:33:00+00:00,2021-10-25 16:53:00+00:00,2021-10-20 03:54:00+00:00,SHP-001,SUP-08,Online
OR-000182,CUST-12040,2005-12-24 04:36:00+00:00,2006-01-01 14:06:00+00:00,2006-01-07 12:47:00+00:00,2006-01-05 03:32:00+00:00,SHP-001,SUP-06,Online
OR-000183,CUST-04935,2012-02-07 16:02:00+00:00,2012-02-15 16:04:00+00:00,2012-02-29 11:32:00+00:00,2012-03-08 19:22:00+00:00,SHP-003,SUP-06,Online
OR-000184,CUST-14420,2023-12-03 01:58:00+00:00,2023-12-03 02:06:00+00:00,2023-12-03 02:25:00+00:00,2023-12-03 02:26:00+00:00,SHP-004,SUP-10,Retail PoS
OR-000185,CUST-09644,2024-05-19 10:10:00+00:00,2024-05-19 10:18:00+00:00,2024-05-19 10:30:00+00:00,2024-05-19 10:37:00+00:00,SHP-004,SUP-07,Retail PoS
OR-000186,CUST-10393,2020-10-26 10:15:00+00:00,2020-11-02 02:03:00+00:00,2020-11-03 13:59:00+00:00,2020-11-03 11:20:00+00:00,SHP-001,SUP-02,Online
OR-000187,CUST-16595,2024-05-18 19:49:00+00:00,2024-05-18 19:56:00+00:00,2024-05-18 20:18:00+00:00,2024-05-18 20:10:00+00:00,SHP-004,SUP-09,Retail PoS
OR-000188,CUST-03836,2022-07-15 04:40:00+00:00,2022-07-18 17:57:00+00:00,2022-07-21 22:23:00+00:00,2022-07-21 16:14:00+00:00,SHP-001,SUP-02,Online
OR-000189,CUST-10589,2024-05-14 04:25:00+00:00,2024-05-14 04:34:00+00:00,2024-05-14 04:54:00+00:00,2024-05-14 04:56:00+00:00,SHP-004,SUP-09,Retail PoS
OR-000190,CUST-15553,2024-01-08 05:33:00+00:00,2024-01-08 05:40:00+00:00,2024-01-08 05:56:00+00:00,2024-01-08 05:56:00+00:00,SHP-004,SUP-07,Retail PoS
OR-000191,CUST-07980,2023-12-08 13:55:00+00:00,2023-12-08 14:05:00+00:00,2023-12-08 14:19:00+00:00,2023-12-08 14:29:00+00:00,SHP-004,SUP-10,Retail PoS
OR-000192,CUST-06673,2022-08-22 03:30:00+00:00,2022-08-22 03:38:00+00:00,2022-08-22 03:51:00+00:00,2022-08-22 04:09:00+00:00,SHP-004,SUP-10,Retail PoS
OR-000193,CUST-12141,2024-04-06 19:17:00+00:00,2024-04-06 19:23:00+00:00,2024-04-06 19:39:00+00:00,2024-04-06 19:57:00+00:00,SHP-004,SUP-10,Retail PoS
OR-000194,CUST-19410,2024-06-12 10:06:00+00:00,2024-06-14 21:47:00+00:00,2024-07-01 23:35:00+00:00,2024-06-28 08:59:00+00:00,SHP-002,SUP-07,Online
OR-000195,CUST-17896,2017-10-28 06:26:00+00:00,2017-10-28 06:33:00+00:00,2017-10-28 06:52:00+00:00,2017-10-28 06:47:00+00:00,SHP-004,SUP-01,Retail PoS
OR-000196,CUST-14288,2022-07-06 13:54:00+00:00,2022-07-14 02:27:00+00:00,2022-07-28 07:31:00+00:00,2022-08-08 16:22:00+00:00,SHP-003,SUP-08,Online
OR-000197,CUST-13062,2020-10-29 06:45:00+00:00,2020-11-04 19:11:00+00:00,2020-11-09 18:28:00+00:00,2020-12-10 16:13:00+00:00,SHP-002,SUP-07,Online
OR-000198,CUST-03561,2020-07-24 20:00:00+00:00,2020-07-29 03:37:00+00:00,2020-08-07 14:50:00+00:00,2020-07-31 15:18:00+00:00,SHP-003,SUP-06,Online
OR-000199,CUST-16238,2023-05-22 00:59:00+00:00,2023-05-22 01:07:00+00:00,2023-05-22 01:23:00+00:00,2023-05-22 01:24:00+00:00,SHP-004,SUP-08,Retail PoS
OR-000200,CUST-07846,2023-05-13 20:38:00+00:00,2023-05-18 08:46:00+00:00,2023-05-22 19:25:00+00:00,2023-06-08 19:02:00+00:00,SHP-003,SUP-07,Online
OR-000201,CUST-02008,2013-05-08 14:46:00+00:00,2013-05-14 10:59:00+00:00,2013-05-25 09:02:00+00:00,2013-05-24 03:09:00+00:00,SHP-002,SUP-08,Online
OR-000202,CUST-08284,2021-04-10 23:19:00+00:00,2021-04-10 23:27:00+00:00,2021-04-10 23:46:00+00:00,2021-04-10 23:57:00+00:00,SHP-004,SUP-05,Retail PoS
OR-000203,CUST-02552,2024-06-03 02:09:00+00:00,2024-06-08 14:53:00+00:00,2024-06-27 19:08:00+00:00,2024-06-22 14:37:00+00:00,SHP-002,SUP-05,Online
OR-000204,CUST-19086,2024-03-21 17:55:00+00:00,2024-03-23 23:57:00+00:00,2024-03-26 13:20:00+00:00,2024-03-25 05:38:00+00:00,SHP-003,SUP-08,Online
OR-000205,CUST-15778,2009-09-09 03:54:00+00:00,2009-09-15 23:05:00+00:00,2009-09-18 11:54:00+00:00,2009-09-17 04:38:00+00:00,SHP-001,SUP-03,Online
OR-000206,CUST-05367,2022-04-12 18:32:00+00:00,2022-04-23 08:26:00+00:00,2022-04-23 22:42:00+00:00,2022-04-23 17:51:00+00:00,SHP-003,SUP-03,Online
OR-000207,CUST-17892,2022-04-21 06:29:00+00:00,2022-04-21 06:37:00+00:00,2022-04-21 06:57:00+00:00,2022-04-21 06:51:00+00:00,SHP-004,SUP-06,Retail PoS
OR-000208,CUST-15732,2022-06-27 12:20:00+00:00,2022-07-08 07:53:00+00:00,2022-07-28 01:03:00+00:00,2022-07-11 06:28:00+00:00,SHP-001,SUP-05,Online
OR-000209,CUST-08652,2015-04-25 16:10:00+00:00,2015-05-04 01:48:00+00:00,2015-05-05 20:51:00+00:00,2015-05-05 18:10:00+00:00,SHP-003,SUP-09,Online
OR-000210,CUST-05976,2018-08-01 16:33:00+00:00,2018-08-11 14:45:00+00:00,2018-08-17 13:28:00+00:00,2018-08-15 22:36:00+00:00,SHP-002,SUP-06,Online
OR-000211,CUST-18253,2019-02-10 16:39:00+00:00,2019-02-18 22:38:00+00:00,2019-02-20 11:23:00+00:00,2019-02-20 08:47:00+00:00,SHP-002,SUP-03,Online
OR-000212,CUST-09518,2006-03-06 16:35:00+00:00,2006-03-13 16:18:00+00:00,2006-03-17 23:25:00+00:00,2006-03-29 19:37:00+00:00,SHP-002,SUP-07,Online
OR-000213,CUST-02681,2019-10-02 23:54:00+00:00,2019-10-03 00:03:00+00:00,2019-10-03 00:15:00+00:00,2019-10-03 00:23:00+00:00,SHP-004,SUP-06,Retail PoS
OR-000214,CUST-03260,2022-10-03 19:03:00+00:00,2022-10-05 14:34:00+00:00,2022-10-22 11:25:00+00:00,2022-11-07 10:52:00+00:00,SHP-002,SUP-08,Online
OR-000215,CUST-13219,2024-05-10 12:56:00+00:00,2024-05-10 13:02:00+00:00,2024-05-10 13:25:00+00:00,2024-05-10 13:34:00+00:00,SHP-004,SUP-03,Retail PoS
OR-000216,CUST-10008,2010-12-28 17:37:00+00:00,2010-12-28 17:43:00+00:00,2010-12-28 18:07:00+00:00,2010-12-28 17:57:00+00:00,SHP-004,SUP-05,Retail PoS
OR-000217,CUST-13405,2022-02-03 05:01:00+00:00,2022-02-03 05:09:00+00:00,2022-02-03 05:24:00+00:00,2022-02-03 05:21:00+00:00,SHP-004,SUP-02,Retail PoS
OR-000218,CUST-14029,2022-05-09 03:42:00+00:00,2022-05-09 03:52:00+00:00,2022-05-09 04:08:00+00:00,2022-05-09 04:22:00+00:00,SHP-004,SUP-10,Retail PoS
OR-000219,CUST-00396,2024-02-07 14:33:00+00:00,2024-02-11 17:10:00+00:00,2024-02-12 16:33:00+00:00,2024-03-04 14:24:00+00:00,SHP-001,SUP-02,Online
OR-000220,CUST-02252,2024-02-01 19:53:00+00:00,2024-02-07 15:45:00+00:00,2024-02-26 15:07:00+00:00,2024-02-19 09:34:00+00:00,SHP-003,SUP-02,Online
OR-000221,CUST-06920,2020-11-26 10:22:00+00:00,2020-12-05 01:24:00+00:00,2020-12-21 10:16:00+00:00,2020-12-12 12:03:00+00:00,SHP-003,SUP-01,Online
OR-000222,CUST-00185,2024-03-09 21:33:00+00:00,2024-03-16 10:05:00+00:00,2024-03-16 13:45:00+00:00,2024-03-16 11:50:00+00:00,SHP-003,SUP-08,Online
OR-000223,CUST-05350,2004-02-04 19:21:00+00:00,2004-02-10 12:29:00+00:00,2004-02-27 07:27:00+00:00,2004-02-15 17:40:00+00:00,SHP-002,SUP-03,Online
OR-000224,CUST-08020,2012-01-02 02:38:00+00:00,2012-01-02 02:46:00+00:00,2012-01-02 03:04:00+00:00,2012-01-02 03:16:00+00:00,SHP-004,SUP-02,Retail PoS
OR-000225,CUST-13840,2024-04-28 01:28:00+00:00,2024-04-29 11:43:00+00:00,2024-05-15 01:26:00+00:00,2024-05-14 10:26:00+00:00,SHP-001,SUP-10,Online
OR-000226,CUST-07740,2023-02-20 23:19:00+00:00,2023-02-20 23:25:00+00:00,2023-02-20 23:43:00+00:00,2023-02-20 23:49:00+00:00,SHP-004,SUP-02,Retail PoS
OR-000227,CUST-01037,2016-12-05 11:12:00+00:00,2016-12-12 20:27:00+00:00,2016-12-15 17:58:00+00:00,2016-12-14 03:54:00+00:00,SHP-002,SUP-10,Online
OR-000228,CUST-12132,2022-11-24 05:58:00+00:00,2022-12-03 07:30:00+00:00,2022-12-04 02:01:00+00:00,2022-12-25 00:42:00+00:00,SHP-003,SUP-07,Online
OR-000229,CUST-14747,2024-03-21 07:16:00+00:00,2024-03-21 07:24:00+00:00,2024-03-21 07:45:00+00:00,2024-03-21 07:35:00+00:00,SHP-004,SUP-04,Retail PoS
OR-000230,CUST-03487,2018-04-20 23:33:00+00:00,2018-04-20 23:42:00+00:00,2018-04-20 23:54:00+00:00,2018-04-21 00:13:00+00:00,SHP-004,SUP-06,Retail PoS
OR-000231,CUST-14973,2022-12-31 03:03:00+00:00,2023-01-02 12:16:00+00:00,2023-01-16 03:35:00+00:00,2023-01-24 05:58:00+00:00,SHP-003,SUP-06,Online
OR-000232,CUST-07466,2019-04-09 03:59:00+00:00,2019-04-19 23:00:00+00:00,2019-05-05 11:15:00+00:00,2019-05-11 21:21:00+00:00,SHP-001,SUP-03,Online
OR-000233,CUST-10955,2020-11-04 01:05:00+00:00,2020-11-11 20:50:00+00:00,2020-11-19 11:03:00+00:00,2020-11-15 07:19:00+00:00,SHP-002,SUP-04,Online
OR-000234,CUST-12986,2022-09-12 22:44:00+00:00,2022-09-16 08:05:00+00:00,2022-09-28 04:56:00+00:00,2022-10-16 10:26:00+00:00,SHP-001,SUP-03,Online
OR-000235,CUST-07690,2024-04-27 22:29:00+00:00,2024-04-29 10:30:00+00:00,2024-05-06 02:58:00+00:00,2024-05-02 23:17:00+00:00,SHP-002,SUP-02,Online
OR-000236,CUST-19431,2021-06-13 19:49:00+00:00,2021-06-20 19:17:00+00:00,2021-06-29 21:12:00+00:00,2021-06-27 12:36:00+00:00,SHP-002,SUP-05,Online
OR-000237,CUST-05879,2022-05-05 04:31:00+00:00,2022-05-05 04:37:00+00:00,2022-05-05 04:54:00+00:00,2022-05-05 04:52:00+00:00,SHP-004,SUP-10,Retail PoS
OR-000238,CUST-05842,2024-05-22 18:43:00+00:00,2024-05-26 06:51:00+00:00,2024-05-31 04:33:00+00:00,2024-05-29 01:52:00+00:00,SHP-002,SUP-02,Online
OR-000239,CUST-19820,2021-09-11 12:08:00+00:00,2021-09-11 12:13:00+00:00,2021-09-11 12:35:00+00:00,2021-09-11 12:27:00+00:00,SHP-004,SUP-09,Retail PoS
OR-000240,CUST-15473,2015-08-08 04:33:00+00:00,2015-08-15 06:10:00+00:00,2015-08-17 17:43:00+00:00,2015-08-17 00:01:00+00:00,SHP-003,SUP-07,Online
OR-000241,CUST-06202,2018-01-09 22:10:00+00:00,2018-01-09 22:15:00+00:00,2018-01-09 22:31:00+00:00,2018-01-09 22:37:00+00:00,SHP-004,SUP-08,Retail PoS
OR-000242,CUST-09557,2023-05-19 10:10:00+00:00,2023-05-22 15:13:00+00:00,2023-06-08 02:40:00+00:00,2023-05-24 07:56:00+00:00,SHP-002,SUP-08,Online
OR-000243,CUST-15399,2024-05-19 02:01:00+00:00,2024-05-30 00:53:00+00:00,2024-06-17 06:35:00+00:00,2024-07-17 05:23:00+00:00,SHP-002,SUP-10,Online
OR-000244,CUST-07678,2024-06-14 22:45:00+00:00,2024-06-22 11:53:00+00:00,2024-06-23 10:06:00+00:00,2024-07-06 08:14:00+00:00,SHP-003,SUP-03,Online
OR-000245,CUST-07018,2024-05-28 08:16:00+00:00,2024-06-07 00:26:00+00:00,2024-06-21 04:02:00+00:00,2024-06-26 06:48:00+00:00,SHP-003,SUP-05,Online
OR-000246,CUST-10258,2016-04-14 14:32:00+00:00,2016-04-23 19:57:00+00:00,2016-05-14 12:26:00+00:00,2016-05-18 06:53:00+00:00,SHP-003,SUP-07,Online
OR-000247,CUST-13825,2016-05-05 20:16:00+00:00,2016-05-16 15:55:00+00:00,2016-05-22 02:43:00+00:00,2016-06-05 21:35:00+00:00,SHP-002,SUP-02,Online
OR-000248,CUST-17854,2023-01-27 13:25:00+00:00,2023-01-27 13:35:00+00:00,2023-01-27 13:55:00+00:00,2023-01-27 13:43:00+00:00,SHP-004,SUP-03,Retail PoS
OR-000249,CUST-02649,2018-10-02 22:48:00+00:00,2018-10-02 22:57:00+00:00,2018-10-02 23:08:00+00:00,2018-10-02 23:10:00+00:00,SHP-004,SUP-07,Retail PoS
OR-000250,CUST-03845,2015-09-29 17:00:00+00:00,2015-09-29 17:09:00+00:00,2015-09-29 17:22:00+00:00,2015-09-29 17:31:00+00:00,SHP-004,SUP-05,Retail PoS
OR-000251,CUST-18376,2023-11-07 06:10:00+00:00,2023-11-14 06:48:00+00:00,2023-11-24 17:06:00+00:00,2023-11-18 06:13:00+00:00,SHP-002,SUP-07,Online
OR-000252,CUST-16743,2016-12-31 16:34:00+00:00,2017-01-03 02:05:00+00:00,2017-01-04 14:04:00+00:00,2017-01-25 22:32:00+00:00,SHP-002,SUP-05,Online
OR-000253,CUST-09939,2011-01-09 09:06:00+00:00,2011-01-16 23:34:00+00:00,2011-01-26 19:55:00+00:00,2011-01-24 17:53:00+00:00,SHP-003,SUP-07,Online
OR-000254,CUST-05265,2020-09-07 18:02:00+00:00,2020-09-12 12:19:00+00:00,2020-09-27 13:45:00+00:00,2020-09-16 14:22:00+00:00,SHP-001,SUP-08,Online
OR-000255,CUST-08209,2024-05-03 11:43:00+00:00,2024-05-12 02:21:00+00:00,2024-05-18 23:36:00+00:00,2024-06-12 11:01:00+00:00,SHP-001,SUP-07,Online
OR-000256,CUST-16672,2022-09-16 20:05:00+00:00,2022-09-27 11:55:00+00:00,2022-10-08 16:31:00+00:00,2022-09-30 06:40:00+00:00,SHP-002,SUP-10,Online
OR-000257,CUST-07725,2020-11-29 22:28:00+00:00,2020-12-01 05:42:00+00:00,2020-12-05 21:43:00+00:00,2020-12-02 05:43:00+00:00,SHP-002,SUP-09,Online
OR-000258,CUST-07775,2019-01-08 05:34:00+00:00,2019-01-10 04:59:00+00:00,2019-01-11 21:32:00+00:00,2019-01-11 16:21:00+00:00,SHP-003,SUP-06,Online
OR-000259,CUST-01126,2013-09-23 09:17:00+00:00,2013-09-23 09:27:00+00:00,2013-09-23 09:43:00+00:00,2013-09-23 09:56:00+00:00,SHP-004,SUP-03,Retail PoS
OR-000260,CUST-05886,2023-02-24 18:56:00+00:00,2023-02-24 19:06:00+00:00,2023-02-24 19:23:00+00:00,2023-02-24 19:23:00+00:00,SHP-004,SUP-07,Retail PoS
OR-000261,CUST-15805,2024-04-01 02:09:00+00:00,2024-04-11 18:17:00+00:00,2024-04-18 21:29:00+00:00,2024-05-19 06:03:00+00:00,SHP-002,SUP-06,Online
OR-000262,CUST-01690,2018-11-18 16:38:00+00:00,2018-11-20 00:15:00+00:00,2018-11-23 20:39:00+00:00,2018-11-22 07:07:00+00:00,SHP-003,SUP-07,Online
OR-000263,CUST-15884,2014-02-28 00:13:00+00:00,2014-03-10 00:20:00+00:00,2014-03-24 10:37:00+00:00,2014-03-20 12:20:00+00:00,SHP-002,SUP-03,Online
OR-000264,CUST-01894,2023-10-19 18:01:00+00:00,2023-10-19 18:08:00+00:00,2023-10-19 18:29:00+00:00,2023-10-19 18:20:00+00:00,SHP-004,SUP-09,Retail PoS
OR-000265,CUST-14936,2024-04-28 06:05:00+00:00,2024-05-01 17:25:00+00:00,2024-05-14 19:09:00+00:00,2024-05-13 10:40:00+00:00,SHP-002,SUP-05,Online
OR-000266,CUST-14966,2022-02-28 14:07:00+00:00,2022-03-11 08:42:00+00:00,2022-03-19 10:37:00+00:00,2022-03-18 19:58:00+00:00,SHP-002,SUP-10,Online
OR-000267,CUST-03611,2015-09-01 17:04:00+00:00,2015-09-04 22:04:00+00:00,2015-09-10 17:25:00+00:00,2015-10-07 11:27:00+00:00,SHP-005,SUP-06,Retail PoS
OR-000268,CUST-15640,2012-07-23 14:40:00+00:00,2012-07-23 14:45:00+00:00,2012-07-23 15:04:00+00:00,2012-07-23 15:01:00+00:00,SHP-004,SUP-07,Retail PoS
OR-000269,CUST-03089,2023-09-13 21:30:00+00:00,2023-09-22 15:17:00+00:00,2023-09-23 20:37:00+00:00,2023-09-23 18:43:00+00:00,SHP-001,SUP-03,Online
OR-000270,CUST-08749,2022-04-28 11:20:00+00:00,2022-04-28 11:26:00+00:00,2022-04-28 11:40:00+00:00,2022-04-28 11:52:00+00:00,SHP-004,SUP-10,Retail PoS
OR-000271,CUST-02449,2013-08-10 09:07:00+00:00,2013-08-17 14:31:00+00:00,2013-08-21 08:52:00+00:00,2013-08-19 18:48:00+00:00,SHP-001,SUP-04,Online
OR-000272,CUST-04727,2021-06-06 13:46:00+00:00,2021-06-06 13:55:00+00:00,2021-06-06 14:16:00+00:00,2021-06-06 14:14:00+00:00,SHP-004,SUP-02,Retail PoS
OR-000273,CUST-04690,2022-05-24 06:31:00+00:00,2022-05-24 06:38:00+00:00,2022-05-24 06:55:00+00:00,2022-05-24 06:49:00+00:00,SHP-004,SUP-04,Retail PoS
OR-000274,CUST-10937,2017-04-05 01:25:00+00:00,2017-04-05 01:33:00+00:00,2017-04-05 01:45:00+00:00,2017-04-05 01:43:00+00:00,SHP-004,SUP-02,Retail PoS
OR-000275,CUST-04363,2022-02-20 20:54:00+00:00,2022-03-02 02:24:00+00:00,2022-03-04 01:40:00+00:00,2022-03-04 01:19:00+00:00,SHP-003,SUP-08,Online
OR-000276,CUST-07771,2024-05-29 01:47:00+00:00,2024-06-03 00:17:00+00:00,2024-06-12 21:47:00+00:00,2024-06-10 18:19:00+00:00,SHP-003,SUP-08,Online
OR-000277,CUST-11170,2017-11-24 21:02:00+00:00,2017-12-05 02:17:00+00:00,2017-12-09 13:47:00+00:00,2017-12-09 02:06:00+00:00,SHP-003,SUP-06,Online
OR-000278,CUST-12751,2020-01-01 22:48:00+00:00,2020-01-04 17:11:00+00:00,2020-01-24 20:38:00+00:00,2020-01-16 21:13:00+00:00,SHP-001,SUP-04,Online
OR-000279,CUST-02057,2017-02-07 05:36:00+00:00,2017-02-17 13:26:00+00:00,2017-02-27 07:36:00+00:00,2017-03-04 09:46:00+00:00,SHP-003,SUP-09,Online
OR-000280,CUST-16981,2013-07-06 10:49:00+00:00,2013-07-15 19:22:00+00:00,2013-07-31 21:22:00+00:00,2013-07-30 17:01:00+00:00,SHP-003,SUP-09,Online
OR-000281,CUST-16972,2012-10-13 09:37:00+00:00,2012-10-17 10:50:00+00:00,2012-10-28 08:01:00+00:00,2012-10-23 15:38:00+00:00,SHP-003,SUP-07,Online
OR-000282,CUST-07096,2024-03-16 23:26:00+00:00,2024-03-24 14:43:00+00:00,2024-04-09 19:09:00+00:00,2024-04-17 00:45:00+00:00,SHP-003,SUP-06,Online
OR-000283,CUST-14355,2024-05-21 15:40:00+00:00,2024-05-21 15:50:00+00:00,2024-05-21 16:08:00+00:00,2024-05-21 16:11:00+00:00,SHP-004,SUP-02,Retail PoS
OR-000284,CUST-00198,2018-03-12 19:31:00+00:00,2018-03-12 19:40:00+00:00,2018-03-12 19:53:00+00:00,2018-03-12 20:04:00+00:00,SHP-004,SUP-04,Retail PoS
OR-000285,CUST-00647,2024-03-30 13:53:00+00:00,2024-04-04 18:40:00+00:00,2024-04-24 00:13:00+00:00,2024-04-29 07:03:00+00:00,SHP-001,SUP-04,Online
